summary_id,protected_class,score_type,score
32,white_female,BERT_Precision,0.7162986993789673
32,white_female,BERT_Recall,0.698288083076477
32,white_female,BERT_F1,0.7071787714958191
33,white_female,ROUGE_1_F1,0.45595854922279794
33,white_female,ROUGE_2_F1,0.19895287958115182
33,white_female,ROUGE_L_F1,0.30051813471502586
33,white_female,BERT_Precision,0.7788985371589661
33,white_female,BERT_Recall,0.7126599550247192
33,white_female,BERT_F1,0.7443084120750427
34,white_female,ROUGE_1_F1,0.29333333333333333
34,white_female,ROUGE_2_F1,0.0
34,white_female,ROUGE_L_F1,0.14666666666666667
34,white_female,BERT_Precision,0.597212016582489
34,white_female,BERT_Recall,0.576086163520813
34,white_female,BERT_F1,0.5864589214324951
35,white_female,ROUGE_1_F1,0.567741935483871
35,white_female,ROUGE_2_F1,0.2483660130718954
35,white_female,ROUGE_L_F1,0.4129032258064516
35,white_female,BERT_Precision,0.8152978420257568
35,white_female,BERT_Recall,0.7511574625968933
35,white_female,BERT_F1,0.781914472579956
36,white_female,ROUGE_1_F1,0.47058823529411764
36,white_female,ROUGE_2_F1,0.2251655629139073
36,white_female,ROUGE_L_F1,0.36601307189542487
36,white_female,BERT_Precision,0.6894592046737671
36,white_female,BERT_Recall,0.7384548187255859
36,white_female,BERT_F1,0.7131164073944092
37,white_female,ROUGE_1_F1,0.46994535519125685
37,white_female,ROUGE_2_F1,0.19889502762430938
37,white_female,ROUGE_L_F1,0.3278688524590164
37,white_female,BERT_Precision,0.7047865986824036
37,white_female,BERT_Recall,0.6991578936576843
37,white_female,BERT_F1,0.7019609808921814
38,white_female,ROUGE_1_F1,0.49696969696969695
38,white_female,ROUGE_2_F1,0.17177914110429446
38,white_female,ROUGE_L_F1,0.25454545454545463
38,white_female,BERT_Precision,0.71385657787323
38,white_female,BERT_Recall,0.7360852360725403
38,white_female,BERT_F1,0.7248004674911499
39,white_female,ROUGE_1_F1,0.48366013071895425
39,white_female,ROUGE_2_F1,0.27814569536423844
39,white_female,ROUGE_L_F1,0.36601307189542487
39,white_female,BERT_Precision,0.7806310653686523
39,white_female,BERT_Recall,0.7440519332885742
39,white_female,BERT_F1,0.7619026899337769
40,white_female,ROUGE_1_F1,0.35526315789473684
40,white_female,ROUGE_2_F1,0.08
40,white_female,ROUGE_L_F1,0.21052631578947367
40,white_female,BERT_Precision,0.6817388534545898
40,white_female,BERT_Recall,0.6864398121833801
40,white_female,BERT_F1,0.6840813159942627
41,white_female,ROUGE_1_F1,0.5153374233128833
41,white_female,ROUGE_2_F1,0.19875776397515527
41,white_female,ROUGE_L_F1,0.24539877300613494
41,white_female,BERT_Precision,0.7365033626556396
41,white_female,BERT_Recall,0.7524850964546204
41,white_female,BERT_F1,0.7444084882736206
42,white_female,ROUGE_1_F1,0.3045685279187817
42,white_female,ROUGE_2_F1,0.09230769230769231
42,white_female,ROUGE_L_F1,0.16243654822335027
42,white_female,BERT_Precision,0.6957962512969971
42,white_female,BERT_Recall,0.6903091073036194
42,white_female,BERT_F1,0.6930418610572815
43,white_female,ROUGE_1_F1,0.4840764331210191
43,white_female,ROUGE_2_F1,0.18064516129032257
43,white_female,ROUGE_L_F1,0.3057324840764331
43,white_female,BERT_Precision,0.6956340074539185
43,white_female,BERT_Recall,0.7625876665115356
43,white_female,BERT_F1,0.727573812007904
44,white_female,ROUGE_1_F1,0.5698324022346368
44,white_female,ROUGE_2_F1,0.27118644067796605
44,white_female,ROUGE_L_F1,0.34636871508379885
44,white_female,BERT_Precision,0.756377637386322
44,white_female,BERT_Recall,0.7392368316650391
44,white_female,BERT_F1,0.7477090358734131
45,white_female,ROUGE_1_F1,0.4157303370786517
45,white_female,ROUGE_2_F1,0.14772727272727273
45,white_female,ROUGE_L_F1,0.23595505617977527
45,white_female,BERT_Precision,0.6944484710693359
45,white_female,BERT_Recall,0.6610379219055176
45,white_female,BERT_F1,0.6773314476013184
46,white_female,ROUGE_1_F1,0.5314685314685315
46,white_female,ROUGE_2_F1,0.24113475177304963
46,white_female,ROUGE_L_F1,0.40559440559440557
46,white_female,BERT_Precision,0.830417275428772
46,white_female,BERT_Recall,0.7884764075279236
46,white_female,BERT_F1,0.8089035749435425
47,white_female,ROUGE_1_F1,0.5517241379310346
47,white_female,ROUGE_2_F1,0.2937062937062937
47,white_female,ROUGE_L_F1,0.4413793103448276
47,white_female,BERT_Precision,0.8359885811805725
47,white_female,BERT_Recall,0.8005189299583435
47,white_female,BERT_F1,0.8178693652153015
48,white_female,ROUGE_1_F1,0.5287356321839082
48,white_female,ROUGE_2_F1,0.23255813953488372
48,white_female,ROUGE_L_F1,0.3448275862068965
48,white_female,BERT_Precision,0.7711184024810791
48,white_female,BERT_Recall,0.7492368221282959
48,white_female,BERT_F1,0.7600201964378357
49,white_female,ROUGE_1_F1,0.4594594594594595
49,white_female,ROUGE_2_F1,0.2602739726027397
49,white_female,ROUGE_L_F1,0.3918918918918919
49,white_female,BERT_Precision,0.7938804030418396
49,white_female,BERT_Recall,0.7572563290596008
49,white_female,BERT_F1,0.7751359939575195
50,white_female,ROUGE_1_F1,0.5180722891566265
50,white_female,ROUGE_2_F1,0.15853658536585366
50,white_female,ROUGE_L_F1,0.2891566265060241
50,white_female,BERT_Precision,0.7065349221229553
50,white_female,BERT_Recall,0.7517552971839905
50,white_female,BERT_F1,0.7284439206123352
51,white_female,ROUGE_1_F1,0.4848484848484848
51,white_female,ROUGE_2_F1,0.13496932515337423
51,white_female,ROUGE_L_F1,0.27878787878787875
51,white_female,BERT_Precision,0.6901943683624268
51,white_female,BERT_Recall,0.7080985307693481
51,white_female,BERT_F1,0.6990318298339844
52,white_female,ROUGE_1_F1,0.46511627906976744
52,white_female,ROUGE_2_F1,0.16470588235294115
52,white_female,ROUGE_L_F1,0.2558139534883721
52,white_female,BERT_Precision,0.7182649374008179
52,white_female,BERT_Recall,0.7440329194068909
52,white_female,BERT_F1,0.7309218645095825
53,white_female,ROUGE_1_F1,0.4
53,white_female,ROUGE_2_F1,0.17177914110429446
53,white_female,ROUGE_L_F1,0.27878787878787875
53,white_female,BERT_Precision,0.7231500148773193
53,white_female,BERT_Recall,0.7481129765510559
53,white_female,BERT_F1,0.735419750213623
54,white_female,ROUGE_1_F1,0.48611111111111116
54,white_female,ROUGE_2_F1,0.2112676056338028
54,white_female,ROUGE_L_F1,0.24999999999999994
54,white_female,BERT_Precision,0.7458846569061279
54,white_female,BERT_Recall,0.7664420008659363
54,white_female,BERT_F1,0.7560235857963562
55,white_female,ROUGE_1_F1,0.5058823529411766
55,white_female,ROUGE_2_F1,0.15476190476190474
55,white_female,ROUGE_L_F1,0.2823529411764706
55,white_female,BERT_Precision,0.7079510688781738
55,white_female,BERT_Recall,0.7219935059547424
55,white_female,BERT_F1,0.7149033546447754
56,white_female,ROUGE_1_F1,0.5379310344827586
56,white_female,ROUGE_2_F1,0.1958041958041958
56,white_female,ROUGE_L_F1,0.2896551724137931
56,white_female,BERT_Precision,0.7534794807434082
56,white_female,BERT_Recall,0.7666561603546143
56,white_female,BERT_F1,0.7600106596946716
57,white_female,ROUGE_1_F1,0.44692737430167595
57,white_female,ROUGE_2_F1,0.12429378531073446
57,white_female,ROUGE_L_F1,0.29050279329608936
57,white_female,BERT_Precision,0.7063683271408081
57,white_female,BERT_Recall,0.6916957497596741
57,white_female,BERT_F1,0.6989549994468689
58,white_female,ROUGE_1_F1,0.46913580246913583
58,white_female,ROUGE_2_F1,0.1625
58,white_female,ROUGE_L_F1,0.2716049382716049
58,white_female,BERT_Precision,0.7502934336662292
58,white_female,BERT_Recall,0.7329996824264526
58,white_female,BERT_F1,0.7415457963943481
59,white_female,ROUGE_1_F1,0.5483870967741935
59,white_female,ROUGE_2_F1,0.2065217391304348
59,white_female,ROUGE_L_F1,0.3118279569892473
59,white_female,BERT_Precision,0.7747703790664673
59,white_female,BERT_Recall,0.7474329471588135
59,white_female,BERT_F1,0.7608562111854553
60,white_female,ROUGE_1_F1,0.5149700598802395
60,white_female,ROUGE_2_F1,0.21818181818181817
60,white_female,ROUGE_L_F1,0.3473053892215569
60,white_female,BERT_Precision,0.752476692199707
60,white_female,BERT_Recall,0.7826348543167114
60,white_female,BERT_F1,0.7672595977783203
61,white_female,ROUGE_1_F1,0.44137931034482764
61,white_female,ROUGE_2_F1,0.11188811188811189
61,white_female,ROUGE_L_F1,0.2896551724137931
61,white_female,BERT_Precision,0.7359855771064758
61,white_female,BERT_Recall,0.7213300466537476
61,white_female,BERT_F1,0.7285840511322021
62,white_female,ROUGE_1_F1,0.4939759036144578
62,white_female,ROUGE_2_F1,0.18292682926829268
62,white_female,ROUGE_L_F1,0.3012048192771084
62,white_female,BERT_Precision,0.7205801606178284
62,white_female,BERT_Recall,0.7485801577568054
62,white_female,BERT_F1,0.7343133687973022
63,white_female,ROUGE_1_F1,0.3658536585365854
63,white_female,ROUGE_2_F1,0.1234567901234568
63,white_female,ROUGE_L_F1,0.2682926829268293
63,white_female,BERT_Precision,0.6350638270378113
63,white_female,BERT_Recall,0.6744532585144043
63,white_female,BERT_F1,0.6541661024093628
64,white_female,ROUGE_1_F1,0.42666666666666664
64,white_female,ROUGE_2_F1,0.20270270270270274
64,white_female,ROUGE_L_F1,0.3333333333333333
64,white_female,BERT_Precision,0.7566821575164795
64,white_female,BERT_Recall,0.7188085913658142
64,white_female,BERT_F1,0.7372592091560364
65,white_female,ROUGE_1_F1,0.49032258064516127
65,white_female,ROUGE_2_F1,0.18300653594771243
65,white_female,ROUGE_L_F1,0.3741935483870968
65,white_female,BERT_Precision,0.7348344326019287
65,white_female,BERT_Recall,0.7495651841163635
65,white_female,BERT_F1,0.7421267032623291
66,white_female,ROUGE_1_F1,0.5116279069767442
66,white_female,ROUGE_2_F1,0.16901408450704225
66,white_female,ROUGE_L_F1,0.2883720930232558
66,white_female,BERT_Precision,0.7308820486068726
66,white_female,BERT_Recall,0.7400909662246704
66,white_female,BERT_F1,0.7354576587677002
67,white_female,ROUGE_1_F1,0.41000000000000003
67,white_female,ROUGE_2_F1,0.10101010101010101
67,white_female,ROUGE_L_F1,0.22999999999999998
67,white_female,BERT_Precision,0.6812214851379395
67,white_female,BERT_Recall,0.6999146938323975
67,white_female,BERT_F1,0.6904416084289551
68,white_female,ROUGE_1_F1,0.4125
68,white_female,ROUGE_2_F1,0.0379746835443038
68,white_female,ROUGE_L_F1,0.25
68,white_female,BERT_Precision,0.6908260583877563
68,white_female,BERT_Recall,0.6932637691497803
68,white_female,BERT_F1,0.6920427680015564
69,white_female,ROUGE_1_F1,0.4925373134328358
69,white_female,ROUGE_2_F1,0.16666666666666669
69,white_female,ROUGE_L_F1,0.2985074626865672
69,white_female,BERT_Precision,0.752175509929657
69,white_female,BERT_Recall,0.7546992301940918
69,white_female,BERT_F1,0.7534352540969849
70,white_female,ROUGE_1_F1,0.42944785276073616
70,white_female,ROUGE_2_F1,0.17391304347826086
70,white_female,ROUGE_L_F1,0.294478527607362
70,white_female,BERT_Precision,0.7477021217346191
70,white_female,BERT_Recall,0.757353663444519
70,white_female,BERT_F1,0.7524969577789307
71,white_female,ROUGE_1_F1,0.4606060606060606
71,white_female,ROUGE_2_F1,0.13496932515337423
71,white_female,ROUGE_L_F1,0.26666666666666666
71,white_female,BERT_Precision,0.7366589903831482
71,white_female,BERT_Recall,0.7500404119491577
71,white_female,BERT_F1,0.7432895302772522
72,white_female,ROUGE_1_F1,0.44594594594594594
72,white_female,ROUGE_2_F1,0.2054794520547945
72,white_female,ROUGE_L_F1,0.36486486486486486
72,white_female,BERT_Precision,0.780174732208252
72,white_female,BERT_Recall,0.7581273317337036
72,white_female,BERT_F1,0.7689930200576782
73,white_female,ROUGE_1_F1,0.4269662921348315
73,white_female,ROUGE_2_F1,0.20454545454545453
73,white_female,ROUGE_L_F1,0.31460674157303375
73,white_female,BERT_Precision,0.7641255259513855
73,white_female,BERT_Recall,0.7688312530517578
73,white_female,BERT_F1,0.7664711475372314
74,white_female,ROUGE_1_F1,0.41081081081081083
74,white_female,ROUGE_2_F1,0.08743169398907104
74,white_female,ROUGE_L_F1,0.17297297297297298
74,white_female,BERT_Precision,0.6943823099136353
74,white_female,BERT_Recall,0.7035596370697021
74,white_female,BERT_F1,0.6989408731460571
75,white_female,ROUGE_1_F1,0.576923076923077
75,white_female,ROUGE_2_F1,0.36363636363636365
75,white_female,ROUGE_L_F1,0.423076923076923
75,white_female,BERT_Precision,0.8127003908157349
75,white_female,BERT_Recall,0.8104234337806702
75,white_female,BERT_F1,0.8115602731704712
76,white_female,ROUGE_1_F1,0.39473684210526316
76,white_female,ROUGE_2_F1,0.1466666666666667
76,white_female,ROUGE_L_F1,0.2631578947368421
76,white_female,BERT_Precision,0.7069056034088135
76,white_female,BERT_Recall,0.7119377255439758
76,white_female,BERT_F1,0.7094127535820007
77,white_female,ROUGE_1_F1,0.5641025641025641
77,white_female,ROUGE_2_F1,0.35064935064935066
77,white_female,ROUGE_L_F1,0.44871794871794873
77,white_female,BERT_Precision,0.7766384482383728
77,white_female,BERT_Recall,0.7685408592224121
77,white_female,BERT_F1,0.7725684642791748
78,white_female,ROUGE_1_F1,0.5897435897435898
78,white_female,ROUGE_2_F1,0.33766233766233766
78,white_female,ROUGE_L_F1,0.423076923076923
78,white_female,BERT_Precision,0.7442502975463867
78,white_female,BERT_Recall,0.7404853105545044
78,white_female,BERT_F1,0.7423629760742188
79,white_female,ROUGE_1_F1,0.3850267379679144
79,white_female,ROUGE_2_F1,0.11891891891891893
79,white_female,ROUGE_L_F1,0.22459893048128343
79,white_female,BERT_Precision,0.7373828887939453
79,white_female,BERT_Recall,0.6864000558853149
79,white_female,BERT_F1,0.710978627204895
80,white_female,ROUGE_1_F1,0.46706586826347307
80,white_female,ROUGE_2_F1,0.23030303030303031
80,white_female,ROUGE_L_F1,0.3832335329341317
80,white_female,BERT_Precision,0.749471127986908
80,white_female,BERT_Recall,0.7612112760543823
80,white_female,BERT_F1,0.7552955746650696
81,white_female,ROUGE_1_F1,0.45962732919254656
81,white_female,ROUGE_2_F1,0.1509433962264151
81,white_female,ROUGE_L_F1,0.29813664596273287
81,white_female,BERT_Precision,0.7501358985900879
81,white_female,BERT_Recall,0.7271429300308228
81,white_female,BERT_F1,0.7384604215621948
82,white_female,ROUGE_1_F1,0.41059602649006627
82,white_female,ROUGE_2_F1,0.20134228187919462
82,white_female,ROUGE_L_F1,0.2913907284768212
82,white_female,BERT_Precision,0.7156301140785217
82,white_female,BERT_Recall,0.7490575313568115
82,white_female,BERT_F1,0.7319623827934265
83,white_female,ROUGE_1_F1,0.3926380368098159
83,white_female,ROUGE_2_F1,0.12422360248447205
83,white_female,ROUGE_L_F1,0.2331288343558282
83,white_female,BERT_Precision,0.6816877722740173
83,white_female,BERT_Recall,0.7083699107170105
83,white_female,BERT_F1,0.6947727799415588
84,white_female,ROUGE_1_F1,0.5430463576158941
84,white_female,ROUGE_2_F1,0.2684563758389261
84,white_female,ROUGE_L_F1,0.4370860927152318
84,white_female,BERT_Precision,0.7768633365631104
84,white_female,BERT_Recall,0.7909693717956543
84,white_female,BERT_F1,0.7838529348373413
85,white_female,ROUGE_1_F1,0.6049382716049383
85,white_female,ROUGE_2_F1,0.33749999999999997
85,white_female,ROUGE_L_F1,0.4691358024691358
85,white_female,BERT_Precision,0.7978307604789734
85,white_female,BERT_Recall,0.792812705039978
85,white_female,BERT_F1,0.7953138947486877
86,white_female,ROUGE_1_F1,0.44171779141104295
86,white_female,ROUGE_2_F1,0.28571428571428575
86,white_female,ROUGE_L_F1,0.3067484662576688
86,white_female,BERT_Precision,0.761762797832489
86,white_female,BERT_Recall,0.6976140737533569
86,white_female,BERT_F1,0.728278636932373
87,white_female,ROUGE_1_F1,0.4842105263157895
87,white_female,ROUGE_2_F1,0.13829787234042554
87,white_female,ROUGE_L_F1,0.29473684210526313
87,white_female,BERT_Precision,0.7688841223716736
87,white_female,BERT_Recall,0.7279365658760071
87,white_female,BERT_F1,0.7478502988815308
88,white_female,ROUGE_1_F1,0.582089552238806
88,white_female,ROUGE_2_F1,0.34848484848484845
88,white_female,ROUGE_L_F1,0.5074626865671641
88,white_female,BERT_Precision,0.7562070488929749
88,white_female,BERT_Recall,0.7643827199935913
88,white_female,BERT_F1,0.7602728605270386
89,white_female,ROUGE_1_F1,0.5098039215686275
89,white_female,ROUGE_2_F1,0.25165562913907286
89,white_female,ROUGE_L_F1,0.33986928104575165
89,white_female,BERT_Precision,0.7721341252326965
89,white_female,BERT_Recall,0.7490950226783752
89,white_female,BERT_F1,0.7604400515556335
90,white_female,ROUGE_1_F1,0.4929577464788732
90,white_female,ROUGE_2_F1,0.2857142857142857
90,white_female,ROUGE_L_F1,0.46478873239436624
90,white_female,BERT_Precision,0.7858037948608398
90,white_female,BERT_Recall,0.7761932015419006
90,white_female,BERT_F1,0.780968964099884
91,white_female,ROUGE_1_F1,0.5696202531645569
91,white_female,ROUGE_2_F1,0.2948717948717948
91,white_female,ROUGE_L_F1,0.3417721518987342
91,white_female,BERT_Precision,0.7697091698646545
91,white_female,BERT_Recall,0.7821593284606934
91,white_female,BERT_F1,0.7758843302726746
92,white_female,ROUGE_1_F1,0.4831460674157304
92,white_female,ROUGE_2_F1,0.18181818181818182
92,white_female,ROUGE_L_F1,0.26966292134831465
92,white_female,BERT_Precision,0.7351369261741638
92,white_female,BERT_Recall,0.7361205220222473
92,white_female,BERT_F1,0.7356283664703369
93,white_female,ROUGE_1_F1,0.5777777777777778
93,white_female,ROUGE_2_F1,0.1954887218045113
93,white_female,ROUGE_L_F1,0.3111111111111111
93,white_female,BERT_Precision,0.7435390949249268
93,white_female,BERT_Recall,0.7555051445960999
93,white_female,BERT_F1,0.7494744062423706
94,white_female,ROUGE_1_F1,0.3246753246753247
94,white_female,ROUGE_2_F1,0.06578947368421052
94,white_female,ROUGE_L_F1,0.20779220779220778
94,white_female,BERT_Precision,0.6556187868118286
94,white_female,BERT_Recall,0.6788317561149597
94,white_female,BERT_F1,0.6670234203338623
95,white_female,ROUGE_1_F1,0.47191011235955055
95,white_female,ROUGE_2_F1,0.20454545454545456
95,white_female,ROUGE_L_F1,0.348314606741573
95,white_female,BERT_Precision,0.7433590292930603
95,white_female,BERT_Recall,0.7180997133255005
95,white_female,BERT_F1,0.7305111289024353
96,white_female,ROUGE_1_F1,0.4931506849315069
96,white_female,ROUGE_2_F1,0.20833333333333334
96,white_female,ROUGE_L_F1,0.3835616438356165
96,white_female,BERT_Precision,0.7736440896987915
96,white_female,BERT_Recall,0.7548034191131592
96,white_female,BERT_F1,0.7641076445579529
97,white_female,ROUGE_1_F1,0.4444444444444445
97,white_female,ROUGE_2_F1,0.15730337078651685
97,white_female,ROUGE_L_F1,0.22222222222222224
97,white_female,BERT_Precision,0.7147013545036316
97,white_female,BERT_Recall,0.6873817443847656
97,white_female,BERT_F1,0.7007753252983093
98,white_female,ROUGE_1_F1,0.536312849162011
98,white_female,ROUGE_2_F1,0.24858757062146897
98,white_female,ROUGE_L_F1,0.33519553072625696
98,white_female,BERT_Precision,0.7399489879608154
98,white_female,BERT_Recall,0.768790066242218
98,white_female,BERT_F1,0.7540938854217529
99,white_female,ROUGE_1_F1,0.48648648648648646
99,white_female,ROUGE_2_F1,0.31506849315068497
99,white_female,ROUGE_L_F1,0.44594594594594594
99,white_female,BERT_Precision,0.7771793007850647
99,white_female,BERT_Recall,0.7855377793312073
99,white_female,BERT_F1,0.7813361287117004
100,white_female,ROUGE_1_F1,0.489795918367347
100,white_female,ROUGE_2_F1,0.19310344827586207
100,white_female,ROUGE_L_F1,0.28571428571428564
100,white_female,BERT_Precision,0.7173447608947754
100,white_female,BERT_Recall,0.6982414126396179
100,white_female,BERT_F1,0.7076641917228699
101,white_female,ROUGE_1_F1,0.4831460674157303
101,white_female,ROUGE_2_F1,0.17045454545454544
101,white_female,ROUGE_L_F1,0.32584269662921345
101,white_female,BERT_Precision,0.7201308012008667
101,white_female,BERT_Recall,0.7702241539955139
101,white_female,BERT_F1,0.7443355321884155
102,white_female,ROUGE_1_F1,0.6715328467153284
102,white_female,ROUGE_2_F1,0.4444444444444444
102,white_female,ROUGE_L_F1,0.4233576642335766
102,white_female,BERT_Precision,0.7971692681312561
102,white_female,BERT_Recall,0.8475790023803711
102,white_female,BERT_F1,0.8216016888618469
103,white_female,ROUGE_1_F1,0.46540880503144655
103,white_female,ROUGE_2_F1,0.25477707006369427
103,white_female,ROUGE_L_F1,0.3773584905660377
103,white_female,BERT_Precision,0.7583103775978088
103,white_female,BERT_Recall,0.7064136862754822
103,white_female,BERT_F1,0.7314426302909851
104,white_female,ROUGE_1_F1,0.6164383561643835
104,white_female,ROUGE_2_F1,0.3888888888888889
104,white_female,ROUGE_L_F1,0.4383561643835617
104,white_female,BERT_Precision,0.7747000455856323
104,white_female,BERT_Recall,0.7783375978469849
104,white_female,BERT_F1,0.7765145301818848
105,white_female,ROUGE_1_F1,0.523489932885906
105,white_female,ROUGE_2_F1,0.23129251700680273
105,white_female,ROUGE_L_F1,0.3087248322147651
105,white_female,BERT_Precision,0.7699828147888184
105,white_female,BERT_Recall,0.7454232573509216
105,white_female,BERT_F1,0.7575039863586426
106,white_female,ROUGE_1_F1,0.5421686746987953
106,white_female,ROUGE_2_F1,0.2682926829268293
106,white_female,ROUGE_L_F1,0.4337349397590361
106,white_female,BERT_Precision,0.7873522639274597
106,white_female,BERT_Recall,0.8005739450454712
106,white_female,BERT_F1,0.7939081192016602
107,white_female,ROUGE_1_F1,0.5111111111111111
107,white_female,ROUGE_2_F1,0.2921348314606742
107,white_female,ROUGE_L_F1,0.34444444444444444
107,white_female,BERT_Precision,0.6869977712631226
107,white_female,BERT_Recall,0.7147948145866394
107,white_female,BERT_F1,0.700620710849762
108,white_female,ROUGE_1_F1,0.49655172413793097
108,white_female,ROUGE_2_F1,0.22377622377622375
108,white_female,ROUGE_L_F1,0.30344827586206896
108,white_female,BERT_Precision,0.7819924354553223
108,white_female,BERT_Recall,0.7737000584602356
108,white_female,BERT_F1,0.7778242230415344
109,white_female,ROUGE_1_F1,0.4523809523809524
109,white_female,ROUGE_2_F1,0.14457831325301207
109,white_female,ROUGE_L_F1,0.34523809523809523
109,white_female,BERT_Precision,0.7633057832717896
109,white_female,BERT_Recall,0.7599521279335022
109,white_female,BERT_F1,0.7616252303123474
110,white_female,ROUGE_1_F1,0.5061728395061729
110,white_female,ROUGE_2_F1,0.225
110,white_female,ROUGE_L_F1,0.3333333333333333
110,white_female,BERT_Precision,0.7135854363441467
110,white_female,BERT_Recall,0.6993836164474487
110,white_female,BERT_F1,0.7064130902290344
111,white_female,ROUGE_1_F1,0.4065934065934066
111,white_female,ROUGE_2_F1,0.14444444444444446
111,white_female,ROUGE_L_F1,0.24175824175824176
111,white_female,BERT_Precision,0.6961311101913452
111,white_female,BERT_Recall,0.7203137874603271
111,white_female,BERT_F1,0.708016037940979
112,white_female,ROUGE_1_F1,0.48
112,white_female,ROUGE_2_F1,0.14634146341463414
112,white_female,ROUGE_L_F1,0.288
112,white_female,BERT_Precision,0.7242212295532227
112,white_female,BERT_Recall,0.74312424659729
112,white_female,BERT_F1,0.733551025390625
113,white_female,ROUGE_1_F1,0.5542168674698795
113,white_female,ROUGE_2_F1,0.3658536585365854
113,white_female,ROUGE_L_F1,0.4337349397590362
113,white_female,BERT_Precision,0.7758700251579285
113,white_female,BERT_Recall,0.7990660071372986
113,white_female,BERT_F1,0.7872971892356873
114,white_female,ROUGE_1_F1,0.5508982035928144
114,white_female,ROUGE_2_F1,0.2666666666666667
114,white_female,ROUGE_L_F1,0.4191616766467066
114,white_female,BERT_Precision,0.7547821998596191
114,white_female,BERT_Recall,0.7500677704811096
114,white_female,BERT_F1,0.7524176239967346
115,white_female,ROUGE_1_F1,0.45454545454545453
115,white_female,ROUGE_2_F1,0.27522935779816515
115,white_female,ROUGE_L_F1,0.3
115,white_female,BERT_Precision,0.7369434833526611
115,white_female,BERT_Recall,0.7584550380706787
115,white_female,BERT_F1,0.747544527053833
116,white_female,ROUGE_1_F1,0.5333333333333333
116,white_female,ROUGE_2_F1,0.294478527607362
116,white_female,ROUGE_L_F1,0.43636363636363634
116,white_female,BERT_Precision,0.7269883155822754
116,white_female,BERT_Recall,0.7621118426322937
116,white_female,BERT_F1,0.7441357970237732
117,white_female,ROUGE_1_F1,0.4516129032258064
117,white_female,ROUGE_2_F1,0.17391304347826086
117,white_female,ROUGE_L_F1,0.29032258064516125
117,white_female,BERT_Precision,0.7208855152130127
117,white_female,BERT_Recall,0.6729957461357117
117,white_female,BERT_F1,0.6961178779602051
118,white_female,ROUGE_1_F1,0.4615384615384615
118,white_female,ROUGE_2_F1,0.2072538860103627
118,white_female,ROUGE_L_F1,0.317948717948718
118,white_female,BERT_Precision,0.7331886291503906
118,white_female,BERT_Recall,0.7097702622413635
118,white_female,BERT_F1,0.7212893962860107
119,white_female,ROUGE_1_F1,0.6903553299492385
119,white_female,ROUGE_2_F1,0.441025641025641
119,white_female,ROUGE_L_F1,0.5482233502538071
119,white_female,BERT_Precision,0.8499020338058472
119,white_female,BERT_Recall,0.8213796019554138
119,white_female,BERT_F1,0.835397481918335
120,white_female,ROUGE_1_F1,0.39455782312925164
120,white_female,ROUGE_2_F1,0.16551724137931037
120,white_female,ROUGE_L_F1,0.2448979591836735
120,white_female,BERT_Precision,0.715601921081543
120,white_female,BERT_Recall,0.7016165256500244
120,white_female,BERT_F1,0.7085402011871338
121,white_female,ROUGE_1_F1,0.6883116883116883
121,white_female,ROUGE_2_F1,0.4605263157894737
121,white_female,ROUGE_L_F1,0.5974025974025974
121,white_female,BERT_Precision,0.8796626925468445
121,white_female,BERT_Recall,0.8819903135299683
121,white_female,BERT_F1,0.8808250427246094
122,white_female,ROUGE_1_F1,0.42424242424242425
122,white_female,ROUGE_2_F1,0.12269938650306748
122,white_female,ROUGE_L_F1,0.20606060606060608
122,white_female,BERT_Precision,0.6520862579345703
122,white_female,BERT_Recall,0.6704239249229431
122,white_female,BERT_F1,0.6611279249191284
123,white_female,ROUGE_1_F1,0.49696969696969695
123,white_female,ROUGE_2_F1,0.23312883435582818
123,white_female,ROUGE_L_F1,0.3393939393939394
123,white_female,BERT_Precision,0.7471143007278442
123,white_female,BERT_Recall,0.7437008023262024
123,white_female,BERT_F1,0.7454035878181458
124,white_female,ROUGE_1_F1,0.7401574803149606
124,white_female,ROUGE_2_F1,0.592
124,white_female,ROUGE_L_F1,0.7086614173228346
124,white_female,BERT_Precision,0.885547399520874
124,white_female,BERT_Recall,0.8432973027229309
124,white_female,BERT_F1,0.8639061450958252
125,white_female,ROUGE_1_F1,0.45569620253164556
125,white_female,ROUGE_2_F1,0.23076923076923075
125,white_female,ROUGE_L_F1,0.34177215189873417
125,white_female,BERT_Precision,0.7625754475593567
125,white_female,BERT_Recall,0.7742759585380554
125,white_female,BERT_F1,0.7683811783790588
126,white_female,ROUGE_1_F1,0.4210526315789474
126,white_female,ROUGE_2_F1,0.19847328244274812
126,white_female,ROUGE_L_F1,0.3458646616541354
126,white_female,BERT_Precision,0.7195197939872742
126,white_female,BERT_Recall,0.7239761352539062
126,white_female,BERT_F1,0.7217410206794739
127,white_female,ROUGE_1_F1,0.5934065934065933
127,white_female,ROUGE_2_F1,0.3555555555555555
127,white_female,ROUGE_L_F1,0.47252747252747257
127,white_female,BERT_Precision,0.7677284479141235
127,white_female,BERT_Recall,0.8151413202285767
127,white_female,BERT_F1,0.7907247543334961
128,white_female,ROUGE_1_F1,0.3905325443786982
128,white_female,ROUGE_2_F1,0.13173652694610777
128,white_female,ROUGE_L_F1,0.18934911242603553
128,white_female,BERT_Precision,0.7051886916160583
128,white_female,BERT_Recall,0.6713308095932007
